id	document	label
6824	오후 9시에 프로를 예약했지	1
6825	2일 뒤에 프로를 예약했지	1
6826	6일 뒤에 프로를 예약했지	1
6827	프로를 예약했었냐	1
6828	오늘 프로를 예약했었냐	1
6829	다음주 프로를 예약했었냐	1
6830	오후에 프로를 예약했었냐	1
6831	2시에 프로를 예약했었냐	1
6832	12시에 프로를 예약했었냐	1
6833	22시에 프로를 예약했었냐	1
6834	오전 3시에 프로를 예약했었냐	1
6835	오후 3시에 프로를 예약했었냐	1
6836	오전 9시에 프로를 예약했었냐	1
6837	오후 9시에 프로를 예약했었냐	1
6838	2일 뒤에 프로를 예약했었냐	1
6839	6일 뒤에 프로를 예약했었냐	1
6840	프로를 예약한건가	1
6841	오늘 프로를 예약한건가	1
6842	다음주 프로를 예약한건가	1
6843	오후에 프로를 예약한건가	1
6844	2시에 프로를 예약한건가	1
6845	12시에 프로를 예약한건가	1
6846	22시에 프로를 예약한건가	1
6847	오전 3시에 프로를 예약한건가	1
6848	오후 3시에 프로를 예약한건가	1
6849	오전 9시에 프로를 예약한건가	1
6850	오후 9시에 프로를 예약한건가	1
6851	2일 뒤에 프로를 예약한건가	1
6852	6일 뒤에 프로를 예약한건가	1
6853	예약된 프로를 있지	1
6854	예약된 프로를 없나	1
6855	예약된 프로를 있었니	1
6856	예약된 프로를 없었나	1
6857	TV에 프로를 예약했니	1
6858	TV에 오늘 프로를 예약했니	1
6859	오늘 TV에 프로를 예약했니	1
6860	TV에 다음주 프로를 예약했니	1
6861	다음주 TV에 프로를 예약했니	1
6862	TV에 오후에 프로를 예약했니	1
6863	오후에 TV에 프로를 예약했니	1
6864	TV에 2시에 프로를 예약했니	1
6865	2시에 TV에 프로를 예약했니	1
6866	TV에 12시에 프로를 예약했니	1
6867	12시에 TV에 프로를 예약했니	1
6868	TV에 22시에 프로를 예약했니	1
6869	22시에 TV에 프로를 예약했니	1
6870	TV에 오전 3시에 프로를 예약했니	1
6871	오전 3시에 TV에 프로를 예약했니	1
6872	TV에 오후 3시에 프로를 예약했니	1
6873	오후 3시에 TV에 프로를 예약했니	1
6874	TV에 오전 9시에 프로를 예약했니	1
6875	오전 9시에 TV에 프로를 예약했니	1
6876	TV에 오후 9시에 프로를 예약했니	1
6877	오후 9시에 TV에 프로를 예약했니	1
6878	TV에 2일 뒤에 프로를 예약했니	1
6879	2일 뒤에 TV에 프로를 예약했니	1
6880	TV에 6일 뒤에 프로를 예약했니	1
6881	6일 뒤에 TV에 프로를 예약했니	1
6882	TV에 프로를 예약했지	1
6883	TV에 오늘 프로를 예약했지	1
6884	오늘 TV에 프로를 예약했지	1
6885	TV에 다음주 프로를 예약했지	1
6886	다음주 TV에 프로를 예약했지	1
6887	TV에 오후에 프로를 예약했지	1
6888	오후에 TV에 프로를 예약했지	1
6889	TV에 2시에 프로를 예약했지	1
6890	2시에 TV에 프로를 예약했지	1
6891	TV에 12시에 프로를 예약했지	1
6892	12시에 TV에 프로를 예약했지	1
6893	TV에 22시에 프로를 예약했지	1
6894	22시에 TV에 프로를 예약했지	1
6895	TV에 오전 3시에 프로를 예약했지	1
6896	오전 3시에 TV에 프로를 예약했지	1
6897	TV에 오후 3시에 프로를 예약했지	1
6898	오후 3시에 TV에 프로를 예약했지	1
6899	TV에 오전 9시에 프로를 예약했지	1
6900	오전 9시에 TV에 프로를 예약했지	1
6901	TV에 오후 9시에 프로를 예약했지	1
6902	오후 9시에 TV에 프로를 예약했지	1
6903	TV에 2일 뒤에 프로를 예약했지	1
6904	2일 뒤에 TV에 프로를 예약했지	1
6905	TV에 6일 뒤에 프로를 예약했지	1
6906	6일 뒤에 TV에 프로를 예약했지	1
6907	TV에 프로를 예약했었냐	1
6908	TV에 오늘 프로를 예약했었냐	1
6909	오늘 TV에 프로를 예약했었냐	1
6910	TV에 다음주 프로를 예약했었냐	1
6911	다음주 TV에 프로를 예약했었냐	1
6912	TV에 오후에 프로를 예약했었냐	1
6913	오후에 TV에 프로를 예약했었냐	1
6914	TV에 2시에 프로를 예약했었냐	1
6915	2시에 TV에 프로를 예약했었냐	1
6916	TV에 12시에 프로를 예약했었냐	1
6917	12시에 TV에 프로를 예약했었냐	1
6918	TV에 22시에 프로를 예약했었냐	1
6919	22시에 TV에 프로를 예약했었냐	1
6920	TV에 오전 3시에 프로를 예약했었냐	1
6921	오전 3시에 TV에 프로를 예약했었냐	1
6922	TV에 오후 3시에 프로를 예약했었냐	1
6923	오후 3시에 TV에 프로를 예약했었냐	1
6924	TV에 오전 9시에 프로를 예약했었냐	1
6925	오전 9시에 TV에 프로를 예약했었냐	1
6926	TV에 오후 9시에 프로를 예약했었냐	1
6927	오후 9시에 TV에 프로를 예약했었냐	1
6928	TV에 2일 뒤에 프로를 예약했었냐	1
6929	2일 뒤에 TV에 프로를 예약했었냐	1
6930	TV에 6일 뒤에 프로를 예약했었냐	1
6931	6일 뒤에 TV에 프로를 예약했었냐	1
6932	TV에 프로를 예약한건가	1
6933	TV에 오늘 프로를 예약한건가	1
6934	오늘 TV에 프로를 예약한건가	1
6935	TV에 다음주 프로를 예약한건가	1
6936	다음주 TV에 프로를 예약한건가	1
6937	TV에 오후에 프로를 예약한건가	1
6938	오후에 TV에 프로를 예약한건가	1
6939	TV에 2시에 프로를 예약한건가	1
6940	2시에 TV에 프로를 예약한건가	1
6941	TV에 12시에 프로를 예약한건가	1
6942	12시에 TV에 프로를 예약한건가	1
6943	TV에 22시에 프로를 예약한건가	1
6944	22시에 TV에 프로를 예약한건가	1
6945	TV에 오전 3시에 프로를 예약한건가	1
6946	오전 3시에 TV에 프로를 예약한건가	1
6947	TV에 오후 3시에 프로를 예약한건가	1
6948	오후 3시에 TV에 프로를 예약한건가	1
6949	TV에 오전 9시에 프로를 예약한건가	1
6950	오전 9시에 TV에 프로를 예약한건가	1
6951	TV에 오후 9시에 프로를 예약한건가	1
6952	오후 9시에 TV에 프로를 예약한건가	1
6953	TV에 2일 뒤에 프로를 예약한건가	1
6954	2일 뒤에 TV에 프로를 예약한건가	1
6955	TV에 6일 뒤에 프로를 예약한건가	1
6956	6일 뒤에 TV에 프로를 예약한건가	1
6957	예약된 프로를 있지	1
6958	TV에 오늘예약된 프로를 있지	1
6959	오늘 TV에예약된 프로를 있지	1
6960	TV에 다음주예약된 프로를 있지	1
6961	다음주 TV에예약된 프로를 있지	1
6962	TV에 오후에예약된 프로를 있지	1
6963	오후에 TV에예약된 프로를 있지	1
6964	TV에 2시에 예약된 프로를 있지	1
6965	2시에 TV에 예약된 프로를 있지	1
6966	TV에 12시에 예약된 프로를 있지	1
6967	12시에 TV에 예약된 프로를 있지	1
6968	TV에 22시에 예약된 프로를 있지	1
6969	22시에 TV에 예약된 프로를 있지	1
6970	TV에 오전 3시에 예약된 프로를 있지	1
6971	오전 3시에 TV에 예약된 프로를 있지	1
6972	TV에 오후 3시에 예약된 프로를 있지	1
6973	오후 3시에 TV에 예약된 프로를 있지	1
6974	TV에 오전 9시에 예약된 프로를 있지	1
6975	오전 9시에 TV에 예약된 프로를 있지	1
6976	TV에 오후 9시에 예약된 프로를 있지	1
6977	오후 9시에 TV에 예약된 프로를 있지	1
6978	TV에 2일 뒤에 예약된 프로를 있지	1
6979	2일 뒤에 TV에 예약된 프로를 있지	1
6980	TV에 6일 뒤에 예약된 프로를 있지	1
6981	6일 뒤에 TV에 예약된 프로를 있지	1
6982	예약된 프로를 없나	1
6983	TV에 오늘예약된 프로를 없나	1
6984	오늘 TV에예약된 프로를 없나	1
6985	TV에 다음주예약된 프로를 없나	1
6986	다음주 TV에예약된 프로를 없나	1
6987	TV에 오후에예약된 프로를 없나	1
6988	오후에 TV에예약된 프로를 없나	1
6989	TV에 2시에 예약된 프로를 없나	1
6990	2시에 TV에 예약된 프로를 없나	1
6991	TV에 12시에 예약된 프로를 없나	1
6992	12시에 TV에 예약된 프로를 없나	1
6993	TV에 22시에 예약된 프로를 없나	1
6994	22시에 TV에 예약된 프로를 없나	1
6995	TV에 오전 3시에 예약된 프로를 없나	1
6996	오전 3시에 TV에 예약된 프로를 없나	1
6997	TV에 오후 3시에 예약된 프로를 없나	1
6998	오후 3시에 TV에 예약된 프로를 없나	1
6999	TV에 오전 9시에 예약된 프로를 없나	1
7000	오전 9시에 TV에 예약된 프로를 없나	1
7001	TV에 오후 9시에 예약된 프로를 없나	1
7002	오후 9시에 TV에 예약된 프로를 없나	1
7003	TV에 2일 뒤에 예약된 프로를 없나	1
7004	2일 뒤에 TV에 예약된 프로를 없나	1
7005	TV에 6일 뒤에 예약된 프로를 없나	1
7006	6일 뒤에 TV에 예약된 프로를 없나	1
7007	예약된 프로를 있었니	1
7008	TV에 오늘예약된 프로를 있었니	1
7009	오늘 TV에예약된 프로를 있었니	1
7010	TV에 다음주예약된 프로를 있었니	1
7011	다음주 TV에예약된 프로를 있었니	1
7012	TV에 오후에예약된 프로를 있었니	1
7013	오후에 TV에예약된 프로를 있었니	1
7014	TV에 2시에 예약된 프로를 있었니	1
7015	2시에 TV에 예약된 프로를 있었니	1
7016	TV에 12시에 예약된 프로를 있었니	1
7017	12시에 TV에 예약된 프로를 있었니	1
7018	TV에 22시에 예약된 프로를 있었니	1
7019	22시에 TV에 예약된 프로를 있었니	1
7020	TV에 오전 3시에 예약된 프로를 있었니	1
7021	오전 3시에 TV에 예약된 프로를 있었니	1
7022	TV에 오후 3시에 예약된 프로를 있었니	1
7023	오후 3시에 TV에 예약된 프로를 있었니	1
7024	TV에 오전 9시에 예약된 프로를 있었니	1
7025	오전 9시에 TV에 예약된 프로를 있었니	1
7026	TV에 오후 9시에 예약된 프로를 있었니	1
7027	오후 9시에 TV에 예약된 프로를 있었니	1
7028	TV에 2일 뒤에 예약된 프로를 있었니	1
7029	2일 뒤에 TV에 예약된 프로를 있었니	1
7030	TV에 6일 뒤에 예약된 프로를 있었니	1
7031	6일 뒤에 TV에 예약된 프로를 있었니	1
7032	예약된 프로를 없었나	1
7033	TV에 오늘예약된 프로를 없었나	1
7034	오늘 TV에예약된 프로를 없었나	1
7035	TV에 다음주예약된 프로를 없었나	1
7036	다음주 TV에예약된 프로를 없었나	1
7037	TV에 오후에예약된 프로를 없었나	1
7038	오후에 TV에예약된 프로를 없었나	1
7039	TV에 2시에 예약된 프로를 없었나	1
7040	2시에 TV에 예약된 프로를 없었나	1
7041	TV에 12시에 예약된 프로를 없었나	1
7042	12시에 TV에 예약된 프로를 없었나	1
7043	TV에 22시에 예약된 프로를 없었나	1
7044	22시에 TV에 예약된 프로를 없었나	1
7045	TV에 오전 3시에 예약된 프로를 없었나	1
7046	오전 3시에 TV에 예약된 프로를 없었나	1
7047	TV에 오후 3시에 예약된 프로를 없었나	1
7048	오후 3시에 TV에 예약된 프로를 없었나	1
7049	TV에 오전 9시에 예약된 프로를 없었나	1
7050	오전 9시에 TV에 예약된 프로를 없었나	1
7051	TV에 오후 9시에 예약된 프로를 없었나	1
7052	오후 9시에 TV에 예약된 프로를 없었나	1
7053	TV에 2일 뒤에 예약된 프로를 없었나	1
7054	2일 뒤에 TV에 예약된 프로를 없었나	1
7055	TV에 6일 뒤에 예약된 프로를 없었나	1
7056	6일 뒤에 TV에 예약된 프로를 없었나	1
7057	테레비에 프로를 예약했니	1
7058	테레비에 오늘 프로를 예약했니	1
7059	오늘 테레비에 프로를 예약했니	1
7060	테레비에 다음주 프로를 예약했니	1
7061	다음주 테레비에 프로를 예약했니	1
7062	테레비에 오후에 프로를 예약했니	1
7063	오후에 테레비에 프로를 예약했니	1
7064	테레비에 2시에 프로를 예약했니	1
7065	2시에 테레비에 프로를 예약했니	1
7066	테레비에 12시에 프로를 예약했니	1
7067	12시에 테레비에 프로를 예약했니	1
7068	테레비에 22시에 프로를 예약했니	1
7069	22시에 테레비에 프로를 예약했니	1
7070	테레비에 오전 3시에 프로를 예약했니	1
7071	오전 3시에 테레비에 프로를 예약했니	1
7072	테레비에 오후 3시에 프로를 예약했니	1
7073	오후 3시에 테레비에 프로를 예약했니	1
7074	테레비에 오전 9시에 프로를 예약했니	1
7075	오전 9시에 테레비에 프로를 예약했니	1
7076	테레비에 오후 9시에 프로를 예약했니	1
7077	오후 9시에 테레비에 프로를 예약했니	1
7078	테레비에 2일 뒤에 프로를 예약했니	1
7079	2일 뒤에 테레비에 프로를 예약했니	1
7080	테레비에 6일 뒤에 프로를 예약했니	1
7081	6일 뒤에 테레비에 프로를 예약했니	1
7082	테레비에 프로를 예약했지	1
7083	테레비에 오늘 프로를 예약했지	1
7084	오늘 테레비에 프로를 예약했지	1
7085	테레비에 다음주 프로를 예약했지	1
7086	다음주 테레비에 프로를 예약했지	1
7087	테레비에 오후에 프로를 예약했지	1
7088	오후에 테레비에 프로를 예약했지	1
7089	테레비에 2시에 프로를 예약했지	1
7090	2시에 테레비에 프로를 예약했지	1
7091	테레비에 12시에 프로를 예약했지	1
7092	12시에 테레비에 프로를 예약했지	1
7093	테레비에 22시에 프로를 예약했지	1
7094	22시에 테레비에 프로를 예약했지	1
7095	테레비에 오전 3시에 프로를 예약했지	1
7096	오전 3시에 테레비에 프로를 예약했지	1
7097	테레비에 오후 3시에 프로를 예약했지	1
7098	오후 3시에 테레비에 프로를 예약했지	1
7099	테레비에 오전 9시에 프로를 예약했지	1
7100	오전 9시에 테레비에 프로를 예약했지	1
7101	테레비에 오후 9시에 프로를 예약했지	1
7102	오후 9시에 테레비에 프로를 예약했지	1
7103	테레비에 2일 뒤에 프로를 예약했지	1
7104	2일 뒤에 테레비에 프로를 예약했지	1
7105	테레비에 6일 뒤에 프로를 예약했지	1
7106	6일 뒤에 테레비에 프로를 예약했지	1
7107	테레비에 프로를 예약했었냐	1
7108	테레비에 오늘 프로를 예약했었냐	1
7109	오늘 테레비에 프로를 예약했었냐	1
7110	테레비에 다음주 프로를 예약했었냐	1
7111	다음주 테레비에 프로를 예약했었냐	1
7112	테레비에 오후에 프로를 예약했었냐	1
7113	오후에 테레비에 프로를 예약했었냐	1
7114	테레비에 2시에 프로를 예약했었냐	1
7115	2시에 테레비에 프로를 예약했었냐	1
7116	테레비에 12시에 프로를 예약했었냐	1
7117	12시에 테레비에 프로를 예약했었냐	1
7118	테레비에 22시에 프로를 예약했었냐	1
7119	22시에 테레비에 프로를 예약했었냐	1
