id	document	label
33875	텔레비전에 10시에 프로그램 예약했었나	1
33876	10시에 텔레비전에 프로그램 예약했었나	1
33877	텔레비전에 19시에 프로그램 예약했었나	1
33878	19시에 텔레비전에 프로그램 예약했었나	1
33879	텔레비전에 오전 1시에 프로그램 예약했었나	1
33880	오전 1시에 텔레비전에 프로그램 예약했었나	1
33881	텔레비전에 오후 1시에 프로그램 예약했었나	1
33882	오후 1시에 텔레비전에 프로그램 예약했었나	1
33883	텔레비전에 오전 6시에 프로그램 예약했었나	1
33884	오전 6시에 텔레비전에 프로그램 예약했었나	1
33885	텔레비전에 오후 6시에 프로그램 예약했었나	1
33886	오후 6시에 텔레비전에 프로그램 예약했었나	1
33887	텔레비전에 오전 11시에 프로그램 예약했었나	1
33888	오전 11시에 텔레비전에 프로그램 예약했었나	1
33889	텔레비전에 오후 11시에 프로그램 예약했었나	1
33890	오후 11시에 텔레비전에 프로그램 예약했었나	1
33891	텔레비전에 1일 뒤에 프로그램 예약했었나	1
33892	1일 뒤에 텔레비전에 프로그램 예약했었나	1
33893	텔레비전에 3일 뒤에 프로그램 예약했었나	1
33894	3일 뒤에 텔레비전에 프로그램 예약했었나	1
33895	텔레비전에 5일 뒤에 프로그램 예약했었나	1
33896	5일 뒤에 텔레비전에 프로그램 예약했었나	1
33897	텔레비전에 프로그램 예약했는가	1
33898	텔레비전에 오늘 프로그램 예약했는가	1
33899	오늘 텔레비전에 프로그램 예약했는가	1
33900	텔레비전에 내일 프로그램 예약했는가	1
33901	내일 텔레비전에 프로그램 예약했는가	1
33902	텔레비전에 모래 프로그램 예약했는가	1
33903	모래 텔레비전에 프로그램 예약했는가	1
33904	텔레비전에 다음주 프로그램 예약했는가	1
33905	다음주 텔레비전에 프로그램 예약했는가	1
33906	텔레비전에 오전에 프로그램 예약했는가	1
33907	오전에 텔레비전에 프로그램 예약했는가	1
33908	텔레비전에 오후에 프로그램 예약했는가	1
33909	오후에 텔레비전에 프로그램 예약했는가	1
33910	텔레비전에 1시에 프로그램 예약했는가	1
33911	1시에 텔레비전에 프로그램 예약했는가	1
33912	텔레비전에 10시에 프로그램 예약했는가	1
33913	10시에 텔레비전에 프로그램 예약했는가	1
33914	텔레비전에 19시에 프로그램 예약했는가	1
33915	19시에 텔레비전에 프로그램 예약했는가	1
33916	텔레비전에 오전 1시에 프로그램 예약했는가	1
33917	오전 1시에 텔레비전에 프로그램 예약했는가	1
33918	텔레비전에 오후 1시에 프로그램 예약했는가	1
33919	오후 1시에 텔레비전에 프로그램 예약했는가	1
33920	텔레비전에 오전 6시에 프로그램 예약했는가	1
33921	오전 6시에 텔레비전에 프로그램 예약했는가	1
33922	텔레비전에 오후 6시에 프로그램 예약했는가	1
33923	오후 6시에 텔레비전에 프로그램 예약했는가	1
33924	텔레비전에 오전 11시에 프로그램 예약했는가	1
33925	오전 11시에 텔레비전에 프로그램 예약했는가	1
33926	텔레비전에 오후 11시에 프로그램 예약했는가	1
33927	오후 11시에 텔레비전에 프로그램 예약했는가	1
33928	텔레비전에 1일 뒤에 프로그램 예약했는가	1
33929	1일 뒤에 텔레비전에 프로그램 예약했는가	1
33930	텔레비전에 3일 뒤에 프로그램 예약했는가	1
33931	3일 뒤에 텔레비전에 프로그램 예약했는가	1
33932	텔레비전에 5일 뒤에 프로그램 예약했는가	1
33933	5일 뒤에 텔레비전에 프로그램 예약했는가	1
33934	예약했었던 프로그램 있나	1
33935	텔레비전에 오늘예약했었던 프로그램 있나	1
33936	오늘 텔레비전에예약했었던 프로그램 있나	1
33937	텔레비전에 내일예약했었던 프로그램 있나	1
33938	내일 텔레비전에예약했었던 프로그램 있나	1
33939	텔레비전에 모래예약했었던 프로그램 있나	1
33940	모래 텔레비전에예약했었던 프로그램 있나	1
33941	텔레비전에 다음주예약했었던 프로그램 있나	1
33942	다음주 텔레비전에예약했었던 프로그램 있나	1
33943	텔레비전에 오전에예약했었던 프로그램 있나	1
33944	오전에 텔레비전에예약했었던 프로그램 있나	1
33945	텔레비전에 오후에예약했었던 프로그램 있나	1
33946	오후에 텔레비전에예약했었던 프로그램 있나	1
33947	텔레비전에 1시에 예약했었던 프로그램 있나	1
33948	1시에 텔레비전에 예약했었던 프로그램 있나	1
33949	텔레비전에 10시에 예약했었던 프로그램 있나	1
33950	10시에 텔레비전에 예약했었던 프로그램 있나	1
33951	텔레비전에 19시에 예약했었던 프로그램 있나	1
33952	19시에 텔레비전에 예약했었던 프로그램 있나	1
33953	텔레비전에 오전 1시에 예약했었던 프로그램 있나	1
33954	오전 1시에 텔레비전에 예약했었던 프로그램 있나	1
33955	텔레비전에 오후 1시에 예약했었던 프로그램 있나	1
33956	오후 1시에 텔레비전에 예약했었던 프로그램 있나	1
33957	텔레비전에 오전 6시에 예약했었던 프로그램 있나	1
33958	오전 6시에 텔레비전에 예약했었던 프로그램 있나	1
33959	텔레비전에 오후 6시에 예약했었던 프로그램 있나	1
33960	오후 6시에 텔레비전에 예약했었던 프로그램 있나	1
33961	텔레비전에 오전 11시에 예약했었던 프로그램 있나	1
33962	오전 11시에 텔레비전에 예약했었던 프로그램 있나	1
33963	텔레비전에 오후 11시에 예약했었던 프로그램 있나	1
33964	오후 11시에 텔레비전에 예약했었던 프로그램 있나	1
33965	텔레비전에 1일 뒤에 예약했었던 프로그램 있나	1
33966	1일 뒤에 텔레비전에 예약했었던 프로그램 있나	1
33967	텔레비전에 3일 뒤에 예약했었던 프로그램 있나	1
33968	3일 뒤에 텔레비전에 예약했었던 프로그램 있나	1
33969	텔레비전에 5일 뒤에 예약했었던 프로그램 있나	1
33970	5일 뒤에 텔레비전에 예약했었던 프로그램 있나	1
33971	예약했었던 프로그램 없지	1
33972	텔레비전에 오늘예약했었던 프로그램 없지	1
33973	오늘 텔레비전에예약했었던 프로그램 없지	1
33974	텔레비전에 내일예약했었던 프로그램 없지	1
33975	내일 텔레비전에예약했었던 프로그램 없지	1
33976	텔레비전에 모래예약했었던 프로그램 없지	1
33977	모래 텔레비전에예약했었던 프로그램 없지	1
33978	텔레비전에 다음주예약했었던 프로그램 없지	1
33979	다음주 텔레비전에예약했었던 프로그램 없지	1
33980	텔레비전에 오전에예약했었던 프로그램 없지	1
33981	오전에 텔레비전에예약했었던 프로그램 없지	1
33982	텔레비전에 오후에예약했었던 프로그램 없지	1
33983	오후에 텔레비전에예약했었던 프로그램 없지	1
33984	텔레비전에 1시에 예약했었던 프로그램 없지	1
33985	1시에 텔레비전에 예약했었던 프로그램 없지	1
33986	텔레비전에 10시에 예약했었던 프로그램 없지	1
33987	10시에 텔레비전에 예약했었던 프로그램 없지	1
33988	텔레비전에 19시에 예약했었던 프로그램 없지	1
33989	19시에 텔레비전에 예약했었던 프로그램 없지	1
33990	텔레비전에 오전 1시에 예약했었던 프로그램 없지	1
33991	오전 1시에 텔레비전에 예약했었던 프로그램 없지	1
33992	텔레비전에 오후 1시에 예약했었던 프로그램 없지	1
33993	오후 1시에 텔레비전에 예약했었던 프로그램 없지	1
33994	텔레비전에 오전 6시에 예약했었던 프로그램 없지	1
33995	오전 6시에 텔레비전에 예약했었던 프로그램 없지	1
33996	텔레비전에 오후 6시에 예약했었던 프로그램 없지	1
33997	오후 6시에 텔레비전에 예약했었던 프로그램 없지	1
33998	텔레비전에 오전 11시에 예약했었던 프로그램 없지	1
33999	오전 11시에 텔레비전에 예약했었던 프로그램 없지	1
34000	텔레비전에 오후 11시에 예약했었던 프로그램 없지	1
34001	오후 11시에 텔레비전에 예약했었던 프로그램 없지	1
34002	텔레비전에 1일 뒤에 예약했었던 프로그램 없지	1
34003	1일 뒤에 텔레비전에 예약했었던 프로그램 없지	1
34004	텔레비전에 3일 뒤에 예약했었던 프로그램 없지	1
34005	3일 뒤에 텔레비전에 예약했었던 프로그램 없지	1
34006	텔레비전에 5일 뒤에 예약했었던 프로그램 없지	1
34007	5일 뒤에 텔레비전에 예약했었던 프로그램 없지	1
34008	예약했었던 프로그램 있었나	1
34009	텔레비전에 오늘예약했었던 프로그램 있었나	1
34010	오늘 텔레비전에예약했었던 프로그램 있었나	1
34011	텔레비전에 내일예약했었던 프로그램 있었나	1
34012	내일 텔레비전에예약했었던 프로그램 있었나	1
34013	텔레비전에 모래예약했었던 프로그램 있었나	1
34014	모래 텔레비전에예약했었던 프로그램 있었나	1
34015	텔레비전에 다음주예약했었던 프로그램 있었나	1
34016	다음주 텔레비전에예약했었던 프로그램 있었나	1
34017	텔레비전에 오전에예약했었던 프로그램 있었나	1
34018	오전에 텔레비전에예약했었던 프로그램 있었나	1
34019	텔레비전에 오후에예약했었던 프로그램 있었나	1
34020	오후에 텔레비전에예약했었던 프로그램 있었나	1
34021	텔레비전에 1시에 예약했었던 프로그램 있었나	1
34022	1시에 텔레비전에 예약했었던 프로그램 있었나	1
34023	텔레비전에 10시에 예약했었던 프로그램 있었나	1
34024	10시에 텔레비전에 예약했었던 프로그램 있었나	1
34025	텔레비전에 19시에 예약했었던 프로그램 있었나	1
34026	19시에 텔레비전에 예약했었던 프로그램 있었나	1
34027	텔레비전에 오전 1시에 예약했었던 프로그램 있었나	1
34028	오전 1시에 텔레비전에 예약했었던 프로그램 있었나	1
34029	텔레비전에 오후 1시에 예약했었던 프로그램 있었나	1
34030	오후 1시에 텔레비전에 예약했었던 프로그램 있었나	1
34031	텔레비전에 오전 6시에 예약했었던 프로그램 있었나	1
34032	오전 6시에 텔레비전에 예약했었던 프로그램 있었나	1
34033	텔레비전에 오후 6시에 예약했었던 프로그램 있었나	1
34034	오후 6시에 텔레비전에 예약했었던 프로그램 있었나	1
34035	텔레비전에 오전 11시에 예약했었던 프로그램 있었나	1
34036	오전 11시에 텔레비전에 예약했었던 프로그램 있었나	1
34037	텔레비전에 오후 11시에 예약했었던 프로그램 있었나	1
34038	오후 11시에 텔레비전에 예약했었던 프로그램 있었나	1
34039	텔레비전에 1일 뒤에 예약했었던 프로그램 있었나	1
34040	1일 뒤에 텔레비전에 예약했었던 프로그램 있었나	1
34041	텔레비전에 3일 뒤에 예약했었던 프로그램 있었나	1
34042	3일 뒤에 텔레비전에 예약했었던 프로그램 있었나	1
34043	텔레비전에 5일 뒤에 예약했었던 프로그램 있었나	1
34044	5일 뒤에 텔레비전에 예약했었던 프로그램 있었나	1
34045	예약했었던 프로그램 없었니	1
34046	텔레비전에 오늘예약했었던 프로그램 없었니	1
34047	오늘 텔레비전에예약했었던 프로그램 없었니	1
34048	텔레비전에 내일예약했었던 프로그램 없었니	1
34049	내일 텔레비전에예약했었던 프로그램 없었니	1
34050	텔레비전에 모래예약했었던 프로그램 없었니	1
34051	모래 텔레비전에예약했었던 프로그램 없었니	1
34052	텔레비전에 다음주예약했었던 프로그램 없었니	1
34053	다음주 텔레비전에예약했었던 프로그램 없었니	1
34054	텔레비전에 오전에예약했었던 프로그램 없었니	1
34055	오전에 텔레비전에예약했었던 프로그램 없었니	1
34056	텔레비전에 오후에예약했었던 프로그램 없었니	1
34057	오후에 텔레비전에예약했었던 프로그램 없었니	1
34058	텔레비전에 1시에 예약했었던 프로그램 없었니	1
34059	1시에 텔레비전에 예약했었던 프로그램 없었니	1
34060	텔레비전에 10시에 예약했었던 프로그램 없었니	1
34061	10시에 텔레비전에 예약했었던 프로그램 없었니	1
34062	텔레비전에 19시에 예약했었던 프로그램 없었니	1
34063	19시에 텔레비전에 예약했었던 프로그램 없었니	1
34064	텔레비전에 오전 1시에 예약했었던 프로그램 없었니	1
34065	오전 1시에 텔레비전에 예약했었던 프로그램 없었니	1
34066	텔레비전에 오후 1시에 예약했었던 프로그램 없었니	1
34067	오후 1시에 텔레비전에 예약했었던 프로그램 없었니	1
